time_passed,earth_x,earth_y,earth_z,force_factor,
17.460304,0.066478,0.445877,0,4.712548,
17.470304,0.064098,0.459998,0,4.428582,
17.480305,0.061691,0.473928,0,4.172329,
17.490305,0.05926,0.487671,0,3.940227,
17.500305,0.056807,0.501231,0,3.729267,
17.510305,0.054333,0.514615,0,3.536901,
17.520306,0.051842,0.527826,0,3.360957,
17.530306,0.049334,0.540868,0,3.19957,
17.540306,0.04681,0.553745,0,3.05114,
17.550306,0.044273,0.56646,0,2.914279,
17.560307,0.041724,0.579017,0,2.787785,
17.570307,0.039164,0.59142,0,2.670606,
17.580307,0.036593,0.603672,0,2.561826,
17.590307,0.034014,0.615775,0,2.460639,
17.600307,0.031427,0.627732,0,2.366333,
17.610308,0.028832,0.639546,0,2.278281,
17.620308,0.026231,0.651219,0,2.195925,
17.630308,0.023625,0.662755,0,2.11877,
17.640308,0.021013,0.674155,0,2.046373,
17.650309,0.018398,0.685422,0,1.97834,
17.660309,0.015779,0.696557,0,1.914317,
17.670309,0.013157,0.707564,0,1.853984,
17.680309,0.010533,0.718443,0,1.797055,
17.69031,0.007906,0.729197,0,1.74327,
17.70031,0.005279,0.739827,0,1.692396,
17.71031,0.002651,0.750336,0,1.644219,
17.72031,0.000022,0.760725,0,1.598546,
17.73031,-0.002607,0.770996,0,1.555202,
17.740311,-0.005235,0.78115,0,1.514027,
17.750311,-0.007863,0.791188,0,1.474872,
17.760311,-0.010489,0.801113,0,1.437606,
17.770311,-0.013114,0.810926,0,1.402104,
17.780312,-0.015737,0.820628,0,1.368254,
17.790312,-0.018359,0.83022,0,1.335951,
17.800312,-0.020977,0.839703,0,1.305101,
17.810312,-0.023593,0.84908,0,1.275616,
17.820313,-0.026206,0.858351,0,1.247413,
17.830313,-0.028816,0.867516,0,1.220418,
17.840313,-0.031423,0.876579,0,1.194561,
17.850313,-0.034025,0.885538,0,1.169777,
17.860313,-0.036624,0.894397,0,1.146006,
17.870314,-0.039219,0.903154,0,1.123193,
17.880314,-0.04181,0.911813,0,1.101286,
17.890314,-0.044395,0.920373,0,1.080237,
17.900314,-0.046977,0.928835,0,1.06,
17.910315,-0.049553,0.937201,0,1.040533,
17.920315,-0.052124,0.94547,0,1.021798,
17.930315,-0.05469,0.953645,0,1.003757,
17.940315,-0.057251,0.961726,0,0.986377,
17.950315,-0.059806,0.969714,0,0.969624,
17.960316,-0.062355,0.977609,0,0.953469,
17.970316,-0.064899,0.985413,0,0.937883,
17.980316,-0.067436,0.993125,0,0.922841,
17.990316,-0.069968,1.000747,0,0.908316,
18.000317,-0.072493,1.00828,0,0.894285,
18.010317,-0.075012,1.015724,0,0.880726,
18.020317,-0.077524,1.02308,0,0.867618,
18.030317,-0.08003,1.030349,0,0.854942,
18.040318,-0.082529,1.03753,0,0.842678,
18.050318,-0.085021,1.044626,0,0.83081,
18.060318,-0.087506,1.051636,0,0.81932,
18.070318,-0.089984,1.05856,0,0.808193,
18.080318,-0.092455,1.065401,0,0.797415,
18.090319,-0.094918,1.072158,0,0.78697,
18.100319,-0.097374,1.078831,0,0.776846,
18.110319,-0.099823,1.085421,0,0.767029,
18.120319,-0.102264,1.09193,0,0.757509,
18.13032,-0.104698,1.098356,0,0.748274,
18.14032,-0.107123,1.104702,0,0.739312,
18.15032,-0.109541,1.110966,0,0.730613,
18.16032,-0.111951,1.117151,0,0.722169,
18.170321,-0.114353,1.123256,0,0.713969,
18.180321,-0.116747,1.129281,0,0.706004,
18.190321,-0.119133,1.135228,0,0.698267,
18.200321,-0.121511,1.141096,0,0.690749,
18.210321,-0.12388,1.146886,0,0.683442,
18.220322,-0.126241,1.152599,0,0.676339,
18.230322,-0.128593,1.158234,0,0.669434,
18.240322,-0.130937,1.163793,0,0.662719,
18.250322,-0.133272,1.169275,0,0.656188,
18.260323,-0.135599,1.174681,0,0.649836,
18.270323,-0.137917,1.180012,0,0.643656,
18.280323,-0.140226,1.185267,0,0.637642,
18.290323,-0.142526,1.190448,0,0.631791,
18.300323,-0.144818,1.195554,0,0.626096,
18.310324,-0.1471,1.200586,0,0.620552,
18.320324,-0.149374,1.205544,0,0.615155,
18.330324,-0.151638,1.210428,0,0.609901,
18.340324,-0.153893,1.21524,0,0.604785,
18.350325,-0.156139,1.219978,0,0.599804,
18.360325,-0.158375,1.224644,0,0.594952,
18.370325,-0.160602,1.229237,0,0.590228,
18.380325,-0.16282,1.233759,0,0.585626,
18.390326,-0.165028,1.238209,0,0.581143,
18.400326,-0.167227,1.242587,0,0.576777,
18.410326,-0.169416,1.246894,0,0.572523,
18.420326,-0.171596,1.251131,0,0.56838,
18.430326,-0.173766,1.255297,0,0.564343,
18.440327,-0.175926,1.259392,0,0.560411,
18.450327,-0.178076,1.263417,0,0.55658,
18.460327,-0.180217,1.267373,0,0.552848,
18.470327,-0.182347,1.271259,0,0.549212,
18.480328,-0.184468,1.275075,0,0.54567,
18.490328,-0.186579,1.278823,0,0.542219,
18.500328,-0.188679,1.282501,0,0.538858,
18.510328,-0.19077,1.286111,0,0.535584,
18.520329,-0.19285,1.289652,0,0.532395,
18.530329,-0.19492,1.293125,0,0.529289,
18.540329,-0.19698,1.29653,0,0.526264,
18.550329,-0.19903,1.299867,0,0.523319,
18.560329,-0.201069,1.303137,0,0.520451,
18.57033,-0.203098,1.306339,0,0.517659,
18.58033,-0.205116,1.309474,0,0.514942,
18.59033,-0.207124,1.312542,0,0.512297,
18.60033,-0.209121,1.315542,0,0.509723,
18.610331,-0.211108,1.318477,0,0.507218,
18.620331,-0.213084,1.321344,0,0.504782,
18.630331,-0.21505,1.324145,0,0.502413,
18.640331,-0.217004,1.32688,0,0.500109,
18.650331,-0.218948,1.329549,0,0.49787,
18.660332,-0.220881,1.332152,0,0.495693,
18.670332,-0.222803,1.334689,0,0.493579,
18.680332,-0.224714,1.337161,0,0.491525,
18.690332,-0.226614,1.339567,0,0.489531,
18.700333,-0.228503,1.341908,0,0.487595,
18.710333,-0.230381,1.344183,0,0.485717,
18.720333,-0.232248,1.346394,0,0.483896,
18.730333,-0.234103,1.348539,0,0.48213,
18.740334,-0.235947,1.35062,0,0.480419,
18.750334,-0.23778,1.352637,0,0.478762,
18.760334,-0.239602,1.354588,0,0.477159,
18.770334,-0.241412,1.356475,0,0.475607,
18.780334,-0.243211,1.358298,0,0.474107,
18.790335,-0.244999,1.360057,0,0.472658,
18.800335,-0.246774,1.361752,0,0.471259,
18.810335,-0.248539,1.363382,0,0.469909,
18.820335,-0.250291,1.364949,0,0.468608,
18.830336,-0.252032,1.366452,0,0.467355,
18.840336,-0.253761,1.367892,0,0.466149,
18.850336,-0.255478,1.369267,0,0.464991,
18.860336,-0.257184,1.370579,0,0.463879,
18.870337,-0.258877,1.371828,0,0.462813,
18.880337,-0.260559,1.373013,0,0.461792,
18.890337,-0.262229,1.374136,0,0.460816,
18.900337,-0.263886,1.375195,0,0.459885,
18.910337,-0.265531,1.37619,0,0.458997,
18.920338,-0.267165,1.377123,0,0.458154,
18.930338,-0.268786,1.377993,0,0.457353,
18.940338,-0.270395,1.3788,0,0.456596,
18.950338,-0.271991,1.379544,0,0.455881,
18.960339,-0.273575,1.380225,0,0.455208,
18.970339,-0.275147,1.380843,0,0.454577,
18.980339,-0.276706,1.381399,0,0.453987,
18.990339,-0.278252,1.381892,0,0.45344,
19.00034,-0.279786,1.382323,0,0.452933,
19.01034,-0.281308,1.382691,0,0.452467,
19.02034,-0.282816,1.382996,0,0.452042,
19.03034,-0.284312,1.383239,0,0.451657,
19.04034,-0.285795,1.38342,0,0.451312,
19.050341,-0.287265,1.383538,0,0.451008,
19.060341,-0.288722,1.383594,0,0.450744,
19.070341,-0.290166,1.383587,0,0.45052,
19.080341,-0.291598,1.383519,0,0.450335,
19.090342,-0.293016,1.383387,0,0.450191,
19.100342,-0.29442,1.383194,0,0.450086,
19.110342,-0.295812,1.382939,0,0.45002,
19.120342,-0.29719,1.382621,0,0.449995,
19.130342,-0.298555,1.382241,0,0.450009,
19.140343,-0.299906,1.381798,0,0.450062,
19.150343,-0.301244,1.381294,0,0.450155,
19.160343,-0.302568,1.380727,0,0.450288,
19.170343,-0.303879,1.380098,0,0.450461,
19.180344,-0.305176,1.379407,0,0.450673,
19.190344,-0.306459,1.378654,0,0.450925,
19.200344,-0.307729,1.377838,0,0.451217,
19.210344,-0.308984,1.376961,0,0.45155,
19.220345,-0.310226,1.376021,0,0.451922,
19.230345,-0.311453,1.375019,0,0.452336,
19.240345,-0.312667,1.373954,0,0.452789,
19.250345,-0.313866,1.372828,0,0.453284,
19.260345,-0.315051,1.371639,0,0.453819,
19.270346,-0.316222,1.370387,0,0.454396,
19.280346,-0.317378,1.369074,0,0.455015,
19.290346,-0.31852,1.367697,0,0.455675,
19.300346,-0.319647,1.366259,0,0.456378,
19.310347,-0.32076,1.364758,0,0.457122,
19.320347,-0.321858,1.363195,0,0.45791,
19.330347,-0.322941,1.361569,0,0.458741,
19.340347,-0.32401,1.35988,0,0.459615,
19.350348,-0.325063,1.358129,0,0.460533,
19.360348,-0.326101,1.356315,0,0.461496,
19.370348,-0.327125,1.354438,0,0.462503,
19.380348,-0.328133,1.352499,0,0.463556,
19.390348,-0.329126,1.350497,0,0.464654,
19.400349,-0.330104,1.348432,0,0.465799,
19.410349,-0.331066,1.346303,0,0.46699,
19.420349,-0.332013,1.344112,0,0.468229,
19.430349,-0.332944,1.341858,0,0.469515,
19.44035,-0.333859,1.339541,0,0.47085,
19.45035,-0.334759,1.33716,0,0.472235,
19.46035,-0.335643,1.334716,0,0.473669,
19.47035,-0.336511,1.332209,0,0.475154,
19.48035,-0.337363,1.329638,0,0.47669,
19.490351,-0.338198,1.327003,0,0.478278,
19.500351,-0.339018,1.324305,0,0.479919,
19.510351,-0.339821,1.321543,0,0.481614,
19.520351,-0.340608,1.318717,0,0.483363,
19.530352,-0.341378,1.315827,0,0.485168,
19.540352,-0.342131,1.312873,0,0.487029,
19.550352,-0.342868,1.309855,0,0.488947,
19.560352,-0.343588,1.306773,0,0.490924,
19.570353,-0.344291,1.303626,0,0.492959,
19.580353,-0.344977,1.300415,0,0.495056,
19.590353,-0.345646,1.297139,0,0.497214,
19.600353,-0.346298,1.293798,0,0.499434,
19.610353,-0.346932,1.290392,0,0.501718,
19.620354,-0.347549,1.286921,0,0.504068,
19.630354,-0.348148,1.283385,0,0.506484,
19.640354,-0.34873,1.279784,0,0.508968,
19.650354,-0.349293,1.276117,0,0.511521,
19.660355,-0.349839,1.272385,0,0.514144,
19.670355,-0.350366,1.268587,0,0.51684,
19.680355,-0.350876,1.264723,0,0.51961,
19.690355,-0.351367,1.260793,0,0.522455,
19.700356,-0.351839,1.256796,0,0.525377,
19.710356,-0.352293,1.252733,0,0.528377,
19.720356,-0.352729,1.248604,0,0.531459,
19.730356,-0.353145,1.244408,0,0.534623,
19.740356,-0.353542,1.240145,0,0.537871,
19.750357,-0.353921,1.235815,0,0.541206,
19.760357,-0.35428,1.231418,0,0.54463,
19.770357,-0.354619,1.226953,0,0.548144,
19.780357,-0.354939,1.22242,0,0.551752,
19.790358,-0.355239,1.217819,0,0.555455,
19.800358,-0.35552,1.213151,0,0.559257,
19.810358,-0.35578,1.208414,0,0.563158,
19.820358,-0.35602,1.203608,0,0.567164,
19.830359,-0.35624,1.198734,0,0.571275,
19.840359,-0.35644,1.193791,0,0.575495,
19.850359,-0.356618,1.188778,0,0.579827,
19.860359,-0.356776,1.183696,0,0.584275,
19.870359,-0.356913,1.178545,0,0.588841,
19.88036,-0.357029,1.173323,0,0.593529,
19.89036,-0.357123,1.168031,0,0.598342,
19.90036,-0.357196,1.162669,0,0.603284,
19.91036,-0.357247,1.157236,0,0.60836,
19.920361,-0.357276,1.151732,0,0.613572,
19.930361,-0.357283,1.146157,0,0.618925,
19.940361,-0.357268,1.14051,0,0.624425,
19.950361,-0.35723,1.134791,0,0.630074,
19.960361,-0.35717,1.129,0,0.635879,
19.970362,-0.357086,1.123137,0,0.641843,
19.980362,-0.35698,1.117201,0,0.647973,
19.990362,-0.35685,1.111192,0,0.654273,
20.000362,-0.356696,1.105109,0,0.66075,
20.010363,-0.356519,1.098953,0,0.667409,
